Name,Lat,Lon,Url
USA_NC_Elizabeth.City.Rgnl.AP-CGAS.Elizabeth.City.723070_TMY3.zip,36.26,76.179,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NC_North_Carolina/USA_NC_Elizabeth.City.Rgnl.AP-CGAS.Elizabeth.City.723070_TMY3.zip
ZAF_NW_Vryburg.AP.683380_TMYx.2003-2017.zip,26.982,24.729,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/NW_North-West/ZAF_NW_Vryburg.AP.683380_TMYx.2003-2017.zip
USA_NC_Jacksonville-Ellis.AP.723069_TMY3.zip,34.833,77.617,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NC_North_Carolina/USA_NC_Jacksonville-Ellis.AP.723069_TMY3.zip
ZAF_NW_Mmabatho-Mafikeng.AP.682420_TMYx.2003-2017.zip,25.798,25.548,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/NW_North-West/ZAF_NW_Mmabatho-Mafikeng.AP.682420_TMYx.2003-2017.zip
USA_NC_Rocky.Mount-Wilson.Rgnl.AP.723068_TMY3.zip,35.85,77.9,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NC_North_Carolina/USA_NC_Rocky.Mount-Wilson.Rgnl.AP.723068_TMY3.zip
ZAF_NW_Rustenburg-Palmenhof.Exec.Estate.682520_TMYx.zip,25.717,27.3,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/NW_North-West/ZAF_NW_Rustenburg-Palmenhof.Exec.Estate.682520_TMYx.zip
USA_NC_Fayetteville-Fort.Bragg-Pope.Field.723030_TMY3.zip,35.167,79.017,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NC_North_Carolina/USA_NC_Fayetteville-Fort.Bragg-Pope.Field.723030_TMY3.zip
ZAF_NW_Vryburg.AP.683380_TMYx.zip,26.982,24.729,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/NW_North-West/ZAF_NW_Vryburg.AP.683380_TMYx.zip
USA_NC_Jacksonville-MCAS.New.River-McCutcheon.Field.723096_TMY3.zip,34.7,77.44,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NC_North_Carolina/USA_NC_Jacksonville-MCAS.New.River-McCutcheon.Field.723096_TMY3.zip
ZAF_NW_Mmabatho-Mafikeng.AP.682420_TMYx.zip,25.798,25.548,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/NW_North-West/ZAF_NW_Mmabatho-Mafikeng.AP.682420_TMYx.zip
USA_NC_Southern.Pines-Moore.County.AP.723143_TMY3.zip,35.233,79.4,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NC_North_Carolina/USA_NC_Southern.Pines-Moore.County.AP.723143_TMY3.zip
ZAF_WC_Beaufort.West.687270_TMYx.2003-2017.zip,32.35,22.55,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Beaufort.West.687270_TMYx.2003-2017.zip
USA_NC_Fayetteville-Fort.Bragg-Simmons.AAF.746930_TMY3.zip,35.133,78.933,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NC_North_Carolina/USA_NC_Fayetteville-Fort.Bragg-Simmons.AAF.746930_TMY3.zip
ZAF_WC_Elgin.Exp.Farm.689250_TMYx.zip,34.05,19.15,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Elgin.Exp.Farm.689250_TMYx.zip
USA_NC_Kinston.Rgnl.Jetport-Stallings.Field.723067_TMY3.zip,35.317,77.633,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NC_North_Carolina/USA_NC_Kinston.Rgnl.Jetport-Stallings.Field.723067_TMY3.zip
ZAF_WC_Marion.Island-Prince.Edwards.Islands.689940_TMYx.zip,46.883,37.867,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Marion.Island-Prince.Edwards.Islands.689940_TMYx.zip
USA_NC_Wilmington.Intl.AP.723013_TMY3.zip,34.267,77.9,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NC_North_Carolina/USA_NC_Wilmington.Intl.AP.723013_TMY3.zip
ZAF_WC_Beaufort.West.687270_TMYx.zip,32.35,22.55,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Beaufort.West.687270_TMYx.zip
USA_NC_Fayetteville.Rgnl.AP-Grannis.Field.723035_TMY3.zip,34.983,78.883,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NC_North_Carolina/USA_NC_Fayetteville.Rgnl.AP-Grannis.Field.723035_TMY3.zip
ZAF_WC_George.AP.688280_TMYx.2003-2017.zip,34.006,22.379,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_George.AP.688280_TMYx.2003-2017.zip
USA_NC_Manteo-Dare.County.Rgnl.AP.723046_TMY3.zip,35.917,75.7,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NC_North_Carolina/USA_NC_Manteo-Dare.County.Rgnl.AP.723046_TMY3.zip
ZAF_WC_Oudtshoorn.AP.688260_TMYx.zip,33.607,22.189,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Oudtshoorn.AP.688260_TMYx.zip
USA_NC_Winston-Salem-Reynolds.AP.723193_TMY3.zip,36.133,80.217,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NC_North_Carolina/USA_NC_Winston-Salem-Reynolds.AP.723193_TMY3.zip
ZAF_WC_Beaufort.West.Met.Station.687280_TMYx.zip,32.35,22.583,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Beaufort.West.Met.Station.687280_TMYx.zip
USA_NC_Goldsboro-Seymour.Johnson.AFB.723066_TMY3.zip,35.35,77.967,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NC_North_Carolina/USA_NC_Goldsboro-Seymour.Johnson.AFB.723066_TMY3.zip
ZAF_WC_George.AP.688280_TMYx.zip,34.006,22.379,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_George.AP.688280_TMYx.zip
USA_ND_Bismarck.Muni.AP.727640_TMY3.zip,46.77,100.77,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/ND_North_Dakota/USA_ND_Bismarck.Muni.AP.727640_TMY3.zip
ZAF_WC_Plettenberg.Bay.AP.689310_TMYx.zip,34.09,23.328,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Plettenberg.Bay.AP.689310_TMYx.zip
USA_ND_Grand.Forks.AFB.727575_TMY3.zip,47.967,97.4,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/ND_North_Dakota/USA_ND_Grand.Forks.AFB.727575_TMY3.zip
ZAF_WC_Cape.Agulhas.689200_TMYx.2003-2017.zip,34.833,20.017,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Cape.Agulhas.689200_TMYx.2003-2017.zip
USA_ND_Minot.AFB.727675_TMY3.zip,48.417,101.35,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/ND_North_Dakota/USA_ND_Minot.AFB.727675_TMY3.zip
ZAF_WC_Hermanus.689180_TMYx.2003-2017.zip,34.433,19.217,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Hermanus.689180_TMYx.2003-2017.zip
USA_ND_Devils.Lake.Rgnl.AP.727573_TMY3.zip,48.117,98.917,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/ND_North_Dakota/USA_ND_Devils.Lake.Rgnl.AP.727573_TMY3.zip
ZAF_WC_Riversdale.AP.689260_TMYx.2003-2017.zip,34.083,21.25,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Riversdale.AP.689260_TMYx.2003-2017.zip
USA_ND_Grand.Forks.Intl.AP.727570_TMY3.zip,47.95,97.183,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/ND_North_Dakota/USA_ND_Grand.Forks.Intl.AP.727570_TMY3.zip
ZAF_WC_Cape.Agulhas.689200_TMYx.zip,34.833,20.017,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Cape.Agulhas.689200_TMYx.zip
USA_ND_Minot.Intl.AP.727676_TMY3.zip,48.267,101.283,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/ND_North_Dakota/USA_ND_Minot.Intl.AP.727676_TMY3.zip
ZAF_WC_Hermanus.689180_TMYx.zip,34.433,19.217,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Hermanus.689180_TMYx.zip
USA_ND_Dickinson.Roosevelt.Rgnl.AP.727630_TMY3.zip,46.8,102.8,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/ND_North_Dakota/USA_ND_Dickinson.Roosevelt.Rgnl.AP.727630_TMY3.zip
ZAF_WC_Riversdale.AP.689260_TMYx.zip,34.083,21.25,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Riversdale.AP.689260_TMYx.zip
USA_ND_Jamestown.Rgnl.AP.727535_TMY3.zip,46.917,98.683,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/ND_North_Dakota/USA_ND_Jamestown.Rgnl.AP.727535_TMY3.zip
ZAF_WC_Cape.Columbine.687120_TMYx.2003-2017.zip,32.833,17.85,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Cape.Columbine.687120_TMYx.2003-2017.zip
USA_ND_Williston-Sloulin.Field.Intl.AP.727670_TMY3.zip,48.2,103.65,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/ND_North_Dakota/USA_ND_Williston-Sloulin.Field.Intl.AP.727670_TMY3.zip
ZAF_WC_Knysna.689350_TMYx.2003-2017.zip,34.05,23.083,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Knysna.689350_TMYx.2003-2017.zip
USA_ND_Fargo-Hector.Intl.AP.727530_TMY3.zip,46.933,96.817,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/ND_North_Dakota/USA_ND_Fargo-Hector.Intl.AP.727530_TMY3.zip
USA_NE_Ainsworth.Rgnl.AP.725556_TMY3.zip,42.583,100,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Ainsworth.Rgnl.AP.725556_TMY3.zip
ZAF_WC_Robertson.687180_TMYx.2003-2017.zip,33.8,19.9,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Robertson.687180_TMYx.2003-2017.zip
USA_NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520_TMY3.zip,40.967,98.317,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520_TMY3.zip
ZAF_WC_Cape.Columbine.687120_TMYx.zip,32.833,17.85,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Cape.Columbine.687120_TMYx.zip
USA_NE_Omaha-Eppley.Airfield-Millard.AP.725500_TMY3.zip,41.317,95.9,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Omaha-Eppley.Airfield-Millard.AP.725500_TMY3.zip
ZAF_WC_Knysna.689350_TMYx.zip,34.05,23.083,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Knysna.689350_TMYx.zip
USA_NE_Alliance.Muni.AP.725635_TMY3.zip,42.05,102.8,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Alliance.Muni.AP.725635_TMY3.zip
ZAF_WC_Robertson.687180_TMYx.zip,33.8,19.9,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Robertson.687180_TMYx.zip
USA_NE_Hastings.Muni.AP.725525_TMY3.zip,40.6,98.433,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Hastings.Muni.AP.725525_TMY3.zip
ZAF_WC_Cape.Point.689160_TMYx.2003-2017.zip,34.357,18.497,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Cape.Point.689160_TMYx.2003-2017.zip
USA_NE_Omaha.North.WSFO.AP.725530_TMY3.zip,41.367,96.017,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Omaha.North.WSFO.AP.725530_TMY3.zip
ZAF_WC_Laingsburg.687230_TMYx.2003-2017.zip,33.2,20.867,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Laingsburg.687230_TMYx.2003-2017.zip
USA_NE_Beatrice.Muni.AP.725515_TMY3.zip,40.3,96.75,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Beatrice.Muni.AP.725515_TMY3.zip
ZAF_WC_Slangkop.Lighthouse.689120_TMYx.2003-2017.zip,34.15,18.317,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Slangkop.Lighthouse.689120_TMYx.2003-2017.zip
USA_NE_Holdrege-Brewster.Field.AP.725628_TMY3.zip,40.45,99.333,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Holdrege-Brewster.Field.AP.725628_TMY3.zip
ZAF_WC_Cape.Point.689160_TMYx.zip,34.357,18.497,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Cape.Point.689160_TMYx.zip
USA_NE_ONeill.Muni.AP-Baker.Field.725566_TMY3.zip,42.467,98.683,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_ONeill.Muni.AP-Baker.Field.725566_TMY3.zip
ZAF_WC_Laingsburg.687230_TMYx.zip,33.2,20.867,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Laingsburg.687230_TMYx.zip
USA_NE_Bellevue-Offutt.AFB.725540_TMY3.zip,41.117,95.917,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Bellevue-Offutt.AFB.725540_TMY3.zip
ZAF_WC_Slangkop.Lighthouse.689120_TMYx.zip,34.15,18.317,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Slangkop.Lighthouse.689120_TMYx.zip
USA_NE_Imperial.Muni.AP.725626_TMY3.zip,40.51,101.62,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Imperial.Muni.AP.725626_TMY3.zip
ZAF_WC_Cape.St.Blaize.Lighthouse-Mossel.Bay.689280_TMYx.2003-2017.zip,34.183,22.15,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Cape.St.Blaize.Lighthouse-Mossel.Bay.689280_TMYx.2003-2017.zip
USA_NE_Ord-Sharp.Field.AP.725524_TMY3.zip,41.617,98.95,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Ord-Sharp.Field.AP.725524_TMY3.zip
ZAF_WC_Lamberts.Bay.686130_TMYx.2003-2017.zip,32.033,18.333,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Lamberts.Bay.686130_TMYx.2003-2017.zip
USA_NE_Broken.Bow.Muni.AP.725555_TMY3.zip,41.433,99.65,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Broken.Bow.Muni.AP.725555_TMY3.zip
ZAF_WC_Struisbaai.689210_TMYx.2003-2017.zip,34.81,20.05,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Struisbaai.689210_TMYx.2003-2017.zip
USA_NE_Kearney.Rgnl.AP.725526_TMY3.zip,40.733,99,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Kearney.Rgnl.AP.725526_TMY3.zip
ZAF_WC_Cape.St.Blaize.Lighthouse-Mossel.Bay.689280_TMYx.zip,34.183,22.15,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Cape.St.Blaize.Lighthouse-Mossel.Bay.689280_TMYx.zip
USA_NE_Scottsbluff-Western.Nebraska.Rgnl.AP-Heilig.Field.725660_TMY3.zip,41.867,103.6,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Scottsbluff-Western.Nebraska.Rgnl.AP-Heilig.Field.725660_TMY3.zip
ZAF_WC_Lamberts.Bay.686130_TMYx.zip,32.033,18.333,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Lamberts.Bay.686130_TMYx.zip
USA_NE_Chadron.Muni.AP.725636_TMY3.zip,42.833,103.083,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Chadron.Muni.AP.725636_TMY3.zip
ZAF_WC_Struisbaai.689210_TMYx.zip,34.81,20.05,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Struisbaai.689210_TMYx.zip
USA_NE_Lincoln.AP.725510_TMY3.zip,40.833,96.767,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Lincoln.AP.725510_TMY3.zip
ZAF_WC_Cape.Town.Intl.Ap.688160_TMYx.2003-2017.zip,33.965,18.602,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Cape.Town.Intl.Ap.688160_TMYx.2003-2017.zip
USA_NE_Sidney.Muni.AP-Carr.Field.725610_TMY3.zip,41.1,102.983,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Sidney.Muni.AP-Carr.Field.725610_TMY3.zip
ZAF_WC_Langebaanweg.AFB.687140_TMYx.2003-2017.zip,32.969,18.16,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Langebaanweg.AFB.687140_TMYx.2003-2017.zip
USA_NE_Columbus.Muni.AP.725565_TMY3.zip,41.45,97.333,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Columbus.Muni.AP.725565_TMY3.zip
USA_NE_McCook.Nelson.Rgnl.AP.725625_TMY3.zip,40.2,100.583,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_McCook.Nelson.Rgnl.AP.725625_TMY3.zip
ZAF_WC_Touws.River.688180_TMYx.zip,33.35,20.05,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Touws.River.688180_TMYx.zip
USA_NE_Tekamah.Muni.AP.725527_TMY3.zip,41.767,96.167,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Tekamah.Muni.AP.725527_TMY3.zip
ZAF_WC_Cape.Town.Intl.Ap.688160_TMYx.zip,33.965,18.602,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Cape.Town.Intl.Ap.688160_TMYx.zip
USA_NE_Falls.City-Brenner.Field.AP.725533_TMY3.zip,40.083,95.6,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Falls.City-Brenner.Field.AP.725533_TMY3.zip
ZAF_WC_Langebaanweg.AFB.687140_TMYx.zip,32.969,18.16,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Langebaanweg.AFB.687140_TMYx.zip
USA_NE_Norfolk.Rgnl.AP-Stefan.Meml.Field.725560_TMY3.zip,41.983,97.433,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Norfolk.Rgnl.AP-Stefan.Meml.Field.725560_TMY3.zip
ZAF_WC_Vredendal.AP.686140_TMYx.2003-2017.zip,31.641,18.545,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Vredendal.AP.686140_TMYx.2003-2017.zip
ZAF_WC_Cape.Town.Portnet.688170_TMYx.2003-2017.zip,33.904,18.43,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Cape.Town.Portnet.688170_TMYx.2003-2017.zip
USA_NE_Valentine-Miller.Field.AP.725670_TMY3.zip,42.867,100.55,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Valentine-Miller.Field.AP.725670_TMY3.zip
ZAF_WC_Malmesbury.687150_TMYx.2003-2017.zip,33.467,18.717,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Malmesbury.687150_TMYx.2003-2017.zip
USA_NE_Fremont.Muni.AP.725564_TMY3.zip,41.45,96.517,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_Fremont.Muni.AP.725564_TMY3.zip
ZAF_WC_Vredendal.AP.686140_TMYx.zip,31.641,18.545,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Vredendal.AP.686140_TMYx.zip
USA_NE_North.Platte.Rgnl.AP-Bird.Field.725620_TMY3.zip,41.117,100.667,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NE_Nebraska/USA_NE_North.Platte.Rgnl.AP-Bird.Field.725620_TMY3.zip
ZAF_WC_Cape.Town.Portnet.688170_TMYx.zip,33.904,18.43,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Cape.Town.Portnet.688170_TMYx.zip
USA_NH_Berlin.Rgnl.AP.726160_TMY3.zip,44.583,71.183,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NH_New_Hampshire/USA_NH_Berlin.Rgnl.AP.726160_TMY3.zip
USA_NH_Laconia.Muni.AP.726155_TMY3.zip,43.567,71.417,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NH_New_Hampshire/USA_NH_Laconia.Muni.AP.726155_TMY3.zip
ZAF_WC_Malmesbury.687150_TMYx.zip,33.467,18.717,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Malmesbury.687150_TMYx.zip
USA_NH_Mount.Washington.Observatory.726130_TMY3.zip,44.267,71.3,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NH_New_Hampshire/USA_NH_Mount.Washington.Observatory.726130_TMY3.zip
ZAF_WC_Worcester.688210_TMYx.2003-2017.zip,33.617,19.467,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Worcester.688210_TMYx.2003-2017.zip
USA_NH_Concord.Muni.AP.726050_TMY3.zip,43.2,71.5,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NH_New_Hampshire/USA_NH_Concord.Muni.AP.726050_TMY3.zip
ZAF_WC_Dassen.Island.688140_TMYx.zip,33.433,18.083,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Dassen.Island.688140_TMYx.zip
USA_NH_Lebanon.Muni.AP.726116_TMY3.zip,43.633,72.3,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NH_New_Hampshire/USA_NH_Lebanon.Muni.AP.726116_TMY3.zip
USA_NH_Portsmouth.Intl.AP.726055_TMY3.zip,43.083,70.817,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NH_New_Hampshire/USA_NH_Portsmouth.Intl.AP.726055_TMY3.zip
ZAF_WC_Marion.Island-Prince.Edwards.Islands.689940_TMYx.2003-2017.zip,46.883,37.867,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Marion.Island-Prince.Edwards.Islands.689940_TMYx.2003-2017.zip
USA_NH_Keene-Dillant-Hopkins.AP.726165_TMY3.zip,42.9,72.267,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NH_New_Hampshire/USA_NH_Keene-Dillant-Hopkins.AP.726165_TMY3.zip
ZAF_WC_Worcester.688210_TMYx.zip,33.617,19.467,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Worcester.688210_TMYx.zip
USA_NH_Manchester-Boston.Rgnl.AP.743945_TMY3.zip,42.933,71.433,http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NH_New_Hampshire/USA_NH_Manchester-Boston.Rgnl.AP.743945_TMY3.zip
ZAF_WC_Elgin.Exp.Farm.689250_TMYx.2003-2017.zip,34.05,19.15,http://climate.onebuilding.org/WMO_Region_1_Africa/ZAF_South_Africa/WC_Western_Cape/ZAF_WC_Elgin.Exp.Farm.689250_TMYx.2003-2017.zip
